Date,Open,High,Low,Close,Adj Close,Volume
2019-12-16,85.540001,85.540001,85.540001,85.540001,83.639160,0
2019-12-23,85.620003,86.059998,85.610001,86.059998,84.147598,0
2019-12-30,85.570000,86.550003,85.570000,85.949997,84.040039,0
2020-01-06,86.250000,87.040001,86.019997,86.790001,84.861382,0
2020-01-13,87.400002,88.510002,87.269997,88.510002,86.543159,0
2020-01-20,88.279999,88.410004,87.620003,87.620003,85.672935,0
2020-01-27,86.239998,87.320000,85.779999,85.779999,83.873817,0
2020-02-03,86.400002,88.989998,86.400002,88.529999,86.562721,0
2020-02-10,89.190002,89.980003,89.190002,89.980003,87.980499,0
2020-02-17,89.720001,90.160004,88.879997,88.879997,86.904938,0
2020-02-24,85.910004,85.910004,78.699997,78.699997,76.951157,0
2020-03-02,82.330002,83.389999,79.209999,79.209999,77.449821,0
2020-03-09,73.199997,76.820000,66.139999,72.300003,70.693382,0
2020-03-16,63.639999,67.459999,61.480000,61.480000,60.113811,0
2020-03-23,59.680000,70.169998,59.680000,67.480003,65.980484,0
2020-03-30,69.750000,69.750000,65.610001,66.110001,64.946358,0
2020-04-06,70.760002,74.139999,70.639999,74.139999,72.835022,0
2020-04-13,73.389999,76.410004,73.389999,76.410004,75.065071,0
2020-04-20,75.040001,75.410004,72.739998,75.410004,74.082672,0
2020-04-27,76.519997,78.150002,75.269997,75.269997,73.945122,0
2020-05-04,75.580002,77.949997,75.580002,77.949997,76.577957,0
2020-05-11,77.959999,77.959999,75.040001,76.230003,74.888245,0
2020-05-18,78.639999,79.129997,77.820000,78.720001,77.334404,0
2020-05-25,79.680000,81.099998,79.680000,81.099998,79.672516,0
2020-06-01,81.410004,85.120003,81.410004,85.120003,83.621750,0
2020-06-08,86.150002,86.150002,80.019997,81.089996,79.662689,0
2020-06-15,81.769997,83.320000,81.769997,82.620003,81.165771,0
2020-06-22,83.150002,83.510002,79.889999,79.889999,78.483818,0
2020-06-29,81.080002,83.139999,81.080002,83.139999,82.035667,0
2020-07-06,84.459999,84.620003,83.540001,84.620003,83.496010,0
2020-07-13,83.830002,85.739998,83.830002,85.699997,84.561661,0
2020-07-20,86.419998,87.059998,85.459999,85.459999,84.324852,0
2020-07-27,86.089996,86.959999,85.540001,86.959999,85.804924,0
2020-08-03,87.589996,89.120003,87.589996,89.120003,87.936241,0
2020-08-10,89.370003,89.910004,88.650002,89.739998,88.548004,0
2020-08-17,89.980003,90.419998,89.820000,90.419998,89.218971,0
2020-08-24,91.339996,93.400002,91.339996,93.400002,92.159393,0
2020-08-31,93.199997,95.360001,91.269997,91.269997,90.057678,0
2020-09-07,88.739998,90.540001,88.739998,89.000000,87.817833,0
2020-09-14,90.160004,90.629997,88.459999,88.459999,87.285004,0
2020-09-21,87.440002,88.360001,86.260002,87.910004,86.742310,0
2020-09-28,88.959999,89.750000,88.540001,88.889999,87.709297,0
2020-10-05,90.500000,92.360001,89.239998,92.360001,91.518387,0
2020-10-12,93.870003,93.870003,92.529999,92.540001,91.696747,0
2020-10-19,91.029999,92.059998,91.029999,92.059998,91.221123,0
2020-10-26,90.349998,90.349998,86.889999,86.889999,86.098228,0
2020-11-02,87.959999,93.300003,87.959999,93.250000,92.400276,0
2020-11-09,94.379997,95.339996,94.059998,95.339996,94.471230,0
2020-11-16,96.449997,96.449997,94.650002,94.650002,93.787521,0
2020-11-23,95.190002,96.820000,95.190002,96.820000,95.937744,0
2020-11-30,96.389999,98.480003,96.389999,98.480003,97.582626,0
2020-12-07,98.290001,98.570000,96.660004,96.660004,95.779205,0
2020-12-14,96.250000,98.239998,96.250000,97.900002,97.900002,0